created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,value,value_link_source,PUSPEN/POLRI/DLL,LINK
Wed Jan 10 23:29:33 +0000 2024,1745226401782042989,"@VSusela34929 @c0mbra1n @Chavesz08 Kalau cukup baik brrti nilai yg dikasih pak Anis 11/100 untuk menhan berti cuma kebohongan dong, secara tidak langsung jika kinerja TNI dan Polri cukup bagus mengindikasikan bahwa kepemimpinan menhan jg cukup bagus..",0,0,0,0,in,1545349825956552704,1744733315939422657,Riezch,https://twitter.com/Riezch/status/1745226401782042989,HOAX,,,
Wed Jan 10 23:29:32 +0000 2024,1745226397134762158,"Jet Super Canggih Rafale Pesanan Indonesia Datang Pada 2026, TNI AU Kian Disegani Dunia - https://t.co/KFpBUm6gKu https://t.co/yfyApGiba7 via @GoogleNews",0,0,0,0,in,3647758879,1745226397134762158,editornews_id,https://twitter.com/editornews_id/status/1745226397134762158,FAKTA,"https://news.detik.com/berita/d-6306022/kecanggihan-jet-tempur-rafale-pesanan-prabowo-yang-bakal-tiba-di-ri-2026#:~:text=Indonesia%20akan%20menerima%20jet%20tempur%20Dassault%20Rafale%20pada,%28Menhan%29%20Prabowo%20Subianto%2C%20Dahnil%20Anzar%20Simanjuntak%2C%20Kamis%20%2822%2F9%2F2022%29.",,
Wed Jan 10 23:28:36 +0000 2024,1745226162958422213,@daraja_amron @mulanbilqis @Arkhey1 Mana buktinya sabotase? Dalam 24 jam harusnya yg pasang dan yg cetak bisa ditangkap kalau @Puspen_TNI betul netral. Tp nanti yg ditangkap sdh dibriefing dulu😀😀😀,0,0,0,0,in,3244905644,1745048872035246521,Mi73Hel,https://twitter.com/Mi73Hel/status/1745226162958422213,HOAX,https://regional.kompas.com/read/2024/01/11/152215678/viral-foto-dandim-sukoharjo-terpasang-di-apk-bersama-prabowo-gibran-ini,,
Wed Jan 10 23:28:35 +0000 2024,1745226159745577285,"@tni_ad ini tolong ditindak, apa boleh TNI ikut2an politik?",0,0,0,0,in,364817969,1745226159745577285,likelon,https://twitter.com/likelon/status/1745226159745577285,HOAX,,,
Wed Jan 10 23:27:21 +0000 2024,1745225848113037500,@Pendekar969 @NiBapakLoe @YHastriono @Kemhan_RI @prabowo @_TNIAL_ @Puspen_TNI @PartaiSocmed @yusuf_dumdum @tempodotco @kumparan Nah ini bener,0,0,0,0,in,1603803449514426368,1744943212014522632,AaOj3k,https://twitter.com/AaOj3k/status/1745225848113037500,HOAX,,,
Wed Jan 10 23:26:24 +0000 2024,1745225608135942296,"@insanequeeny Karena saat kejadian itu mereka itu pimpinan tni yang menjabat, makanya terduga ya karena kita jg gatau yg memberikan komando siapa aja wkt itu",0,1,0,0,in,843256712362577920,1745224347965669440,B16brads,https://twitter.com/B16brads/status/1745225608135942296,HOAX,,,
Wed Jan 10 23:25:03 +0000 2024,1745225270553108752,"@NiBapakLoe @Kemhan_RI @prabowo @_TNIAL_ @Puspen_TNI @PartaiSocmed @yusuf_dumdum @tempodotco @kumparan Menhan saat pembelian thn 2002 siapa?  Inilah dilemma urusan jd vendor government, yg tau2 aja yah",0,0,0,4,in,167288884,1744943212014522632,lula_azalea,https://twitter.com/lula_azalea/status/1745225270553108752,HOAX,,,
Wed Jan 10 23:23:55 +0000 2024,1745224982899421526,@KompasTV Memang memalukan kok bisa gudang milik TNI dipake nyimpan barang hsl kejahatan. Semoga berbenah. @tni_ad @Puspen_TNI,0,0,0,0,in,1526086361865785344,1745138975130726861,rcps58,https://twitter.com/rcps58/status/1745224982899421526,FAKTA,https://www.kompas.tv/nasional/475906/buntut-kasus-penggelapan-kendaraan-yang-libatkan-anggotanya-tni-ad-evaluasi-sop-pengamanan-gudang?utm_source=dlvr.it&utm_medium=twitter,,
Wed Jan 10 23:23:21 +0000 2024,1745224840955801638,@Metro_TV Ironis TNI sebagai penjaga keamanan rakyat  dan negara justru melakukan tindak kriminal bagaimana pembinaan di institusinya ??? tergerus oleh budaya hidup hedon dan jabatannya sekalian untuk ngobyek ???,0,0,0,0,in,1053865690556325888,1744596193861415069,Mellouisa1,https://twitter.com/Mellouisa1/status/1745224840955801638,FAKTA,https://www.detik.com/jatim/hukum-dan-kriminal/d-7128470/pomdam-periksa-oknum-tni-soal-temuan-motor-curian-di-markas-gudbalkir-pusziad,,
Wed Jan 10 23:22:43 +0000 2024,1745224682473976247,"Panglima Kostrad (Pangkostrad) Letnan Jenderal TNI Muhammad Saleh Mustafa Direktur Utama PT Sang Hyang Seri Adhi Cahyono Nugroho, melaksanakan kegiatan gerakan nasional ketahanan pangan melalui penanaman perdana budi daya padi di lumbung pangan Sang Hyang Seri. https://t.co/02RpY9aPzO",0,0,0,0,in,1435526014730326018,1745224682473976247,Bumn_Crbn_Sigap,https://twitter.com/Bumn_Crbn_Sigap/status/1745224682473976247,HOAX,,,
Wed Jan 10 23:22:28 +0000 2024,1745224620461219844,@edwardus4 @msaid_didu dipecat dari TNI berarti punya kesalahan fatal. bukan hanya jelek. TNI instutusi terhormat lho ..,0,0,0,0,in,348560574,1745074040027640169,jendzberengsek,https://twitter.com/jendzberengsek/status/1745224620461219844,HOAX,,,
Wed Jan 10 23:20:42 +0000 2024,1745224174359183639,@AcehSelatanSatu @Syafaruddinzein @Puspen_TNI @tni_ad @bawaslu_RI  @tni_ad  Dibenarkankah itu?,0,0,0,0,in,1661041817138368512,1745210842516541945,amelcewaw,https://twitter.com/amelcewaw/status/1745224174359183639,HOAX,,,
Fri Jan 12 01:40:39 +0000 2024,1745621780767916208,"@STOPCHIYOABUSE gw kadang mikir dia malu gak yah disuruh joget, dulu dia tni bjir 😭😭😭😭",0,1,0,0,in,1629501924042219522,1745609011867873669,whatacomfyy,https://twitter.com/whatacomfyy/status/1745621780767916208,HOAX,,,
Fri Jan 12 01:40:00 +0000 2024,1745621620021182595,"Yogyakarta - Untuk mendukung dan memperlancar tugas sebagai aparat kewilayahan dan untuk meningkatkan Kemanunggalan TNI dengan Rakyat, Babinsa Suryodiningratan Koramil 09/Mantrijeron Kodim 0734/Kota Yogyakarta, Serda Ashar Nurfatoni rutin melaksanakan Komunikasi Sosial (Komsos) https://t.co/hp6Qatf0FO",0,0,0,0,in,3314817044,1745621620021182595,SetiyonoTopo,https://twitter.com/SetiyonoTopo/status/1745621620021182595,HOAX,,,
Fri Jan 12 01:39:31 +0000 2024,1745621498075979814,@fadlizon @prabowo @Gerindra @PKSejahtera Menurut gemoy 1 putaran kok begitu jahatnya ya si capres 01 dia sudah melakukan esploitasi terhadap prajurit TNI  dengan membandingkan harta prabowo  di debat kemarin padahal  gak berguna  toh elektoralnya tetap rendah ? Pdahal prabowo keluarin duit milyaran untuk gub dki ? https://t.co/cWeKI2f9sX,0,0,0,0,in,1734470988312780800,1745406770175250478,MuhammadAs67231,https://twitter.com/MuhammadAs67231/status/1745621498075979814,FAKTA,https://www.cnnindonesia.com/nasional/20240107193822-617-1046390/anies-bandingkan-kesejahteraan-tni-dengan-kekayaan-prabowo,,
Fri Jan 12 01:37:36 +0000 2024,1745621012300107883,@ommi_siregar Anggaran gede kok gaji TNI polisi katanya naik cuma 2x 🤔 trs duitnya kemana,0,0,0,0,in,1604287522959372290,1745279822895743100,Omon_Omon_itApa,https://twitter.com/Omon_Omon_itApa/status/1745621012300107883,HOAX,https://nasional.kompas.com/,,
Fri Jan 12 01:35:03 +0000 2024,1745620373960577534,@oxdewawin @Kemhan_RI @prabowo lah ya prestasi lah bung. wong arsenal TNI AU banyak yg udah tuwir bahkan kekosongan banyak skadron Udara. mau patroli pake apa mereka? layang²?,0,0,0,0,in,1536947530813952000,1745320986915025322,Leonidas666_,https://twitter.com/Leonidas666_/status/1745620373960577534,FAKTA,https://nasional.kompas.com/read/2024/01/09/19344401/kontrak-ke-3-pembelian-jet-tempur-rafale-efektif-genap-42-unit-sesuai,,
Fri Jan 12 01:34:55 +0000 2024,1745620340028616769,@Puspen_TNI Tidak apa-apa.🙏🙏🙏,0,0,0,0,in,4637036894,1745563817952915760,asnurjambak,https://twitter.com/asnurjambak/status/1745620340028616769,FAKTA,https://metroheadline.com/,,
Fri Jan 12 01:34:45 +0000 2024,1745620296764436887,"Dear @jokowi   Mohon di waspadai gerakan tersembunyi dari orang orang di sekitar Istana dan patut diduga juga dr pihak luar seperti lembaga survei SMRC, redaksi tempo mulai provokasi untuk gerakan kudeta Sipil  Salam sehat  CC @ListyoSigitP @DivHumas_Polri @Puspen_TNI @KSPgoid https://t.co/DRUaewYVa8",0,0,0,0,in,1707296384347697152,1745620296764436887,icikiwir_08,https://twitter.com/icikiwir_08/status/1745620296764436887,HOAX,,,
Fri Jan 12 01:34:25 +0000 2024,1745620212328869989,@Puspen_TNI Bagus.🙏🙏🙏,0,0,0,0,in,4637036894,1745554417036800461,asnurjambak,https://twitter.com/asnurjambak/status/1745620212328869989,HOAX,,,
Fri Jan 12 01:31:39 +0000 2024,1745619518033191204,"MOHON MAAF JIKA KURANG BERKENAN.  Pemahaman saya dari baca berita, Ecuador negara pusat jaringan narkoba dunia  Apakah perlu LP di Indonesia disiagakan ? Apakah narkoba Indonesia dari Ekuador ?  Cc. @jokowi  @ListyoSigitP  @DivHumas_Polri  @Puspen_TNI  https://t.co/lXfN3HaUvi",0,0,0,0,in,214299051,1745619518033191204,suseno212,https://twitter.com/suseno212/status/1745619518033191204,HOAX,,,
Fri Jan 12 01:31:26 +0000 2024,1745619461099724829,@Mozze_Mozze @SoundOfYogi Sejarahnya TNI kudeta itu seringnya kalau pemimpinnya berlawanan sama mereka. Kalau 1 kubu mah aman2 aja,0,1,0,0,in,2916598192,1745592202456342766,conandoylenat,https://twitter.com/conandoylenat/status/1745619461099724829,HOAX,,,
Fri Jan 12 01:29:42 +0000 2024,1745619025990979625,"@acaaaaw @bhaktiutama @VIVAcoid darimana ceritanya pecatan TNI punya 150  juta dollar, kalau gak pake uang bank, lu pikir bank cairin kredit karena apa? wkwkwkw tolol aja ada orang percaya sama prabowo, kecuali IQ nya setara simpanse dibawah 76 ya dimaklumi",0,0,0,0,in,1335624744398307328,1745369737037783112,Saeaelu1,https://twitter.com/Saeaelu1/status/1745619025990979625,HOAX,,,
Fri Jan 12 01:28:24 +0000 2024,1745618697224409574,"Sudah Tahu Ratusan Kendaraan Hasil Curian, Ini Alasan 3 Oknum TNI Masih Berani 'Bermain'  https://t.co/DnMlJXPr2t https://t.co/DnMlJXPr2t",0,0,0,0,in,1636627729675337734,1745618697224409574,posaktualcom,https://twitter.com/posaktualcom/status/1745618697224409574,FAKTA,https://www.kompas.id/,,
Fri Jan 12 01:27:58 +0000 2024,1745618590131478690,@junmkook Omo opa TNI gimana kehidupan di barak sampe saat ini? ^^,0,0,0,0,in,1601209389536268288,1744333433986490622,Watanaxe,https://twitter.com/Watanaxe/status/1745618590131478690,HOAX,,,
Fri Jan 12 01:24:59 +0000 2024,1745617839854334453,"GENG NARKOBA. YANG DIKENDALIKAN DARI SEBUAH PENJARA. #ECUADOR terkenal sebagai pusat narkoba. Lebih 20 Geng Kriminal, saduran dari BBC News 11 Januari 2024.  Apakah perlu untuk LP di Indonesia disiagakan ?  Cc. Bapak/Ibu @jokowi  @ListyoSigitP  @DivHumas_Polri  @Puspen_TNI",0,0,0,0,in,214299051,1745617839854334453,suseno212,https://twitter.com/suseno212/status/1745617839854334453,FAKTA,https://megapolitan.kompas.com/read/2023/10/13/17221101/bisnis-narkoba-dikendalikan-dari-penjara-di-jakarta-seorang-bandar-jadi,,
Fri Jan 12 01:24:47 +0000 2024,1745617790562922742,@Mdy_Asmara1701 Aneh bgt menyimpulkan kalo Prabowo harus bagi2 tanah ke TNI. Bukan gitu atuh mbak maksudnya😂 anak mudaaa anak mudaa,0,0,0,0,in,100723559,1745403672744620081,DisyeFardiani,https://twitter.com/DisyeFardiani/status/1745617790562922742,HOAX,,,
Fri Jan 12 01:22:34 +0000 2024,1745617229822226831,"@AndCav4 @ricky_noragami Sorry banyak tanya, tapi selama ini penasaran apakah sebenarnya tim operasi di papua sana itu sudah berhasil banyak kill tp ya di publish? Dan cuma korban dr TNI aja yg ke publish? Bagi org awam selalu liatnya ini TNI/Polri kaya yg kalah karena banyak korban 🙏 thx before",0,1,0,0,in,1670571409511432193,1745306421170979250,nalarpikir,https://twitter.com/nalarpikir/status/1745617229822226831,FAKTA,https://regional.kompas.com/read/2023/12/22/055000578/sepanjang-tahun-2023-ada-79-orang-tewas-dalam-konflik-bersenjata-di-papua,,
Fri Jan 12 01:22:12 +0000 2024,1745617137081954349,@irwndfrry Bowo itu panglima TNI bayangan. Lapornya lsg ke mertua dia sang bintang 5. Jadi sangat diragukan kalau dia bergerak atas dasar perintah atasan dia di internal TNI. Bowo gak bisa diatur2 oleh internal TNI.,0,0,0,2,in,1311885874733355009,1745491804328485248,aang_ajadeh,https://twitter.com/aang_ajadeh/status/1745617137081954349,HOAX,,,
Fri Jan 12 01:22:03 +0000 2024,1745617102428684301,Kasihan TNI... Terimbas kasus lord luhut  #TikTok https://t.co/AKZ33tEqAF,0,0,0,0,in,574513970,1745617102428684301,ganjar14anto,https://twitter.com/ganjar14anto/status/1745617102428684301,FAKTA,https://news.detik.com/,,
Fri Jan 12 01:21:36 +0000 2024,1745616986498056405,"@supratmanareaky @DokterTifa Kan ada Fasilitas Pembiayaan Perumahan KPR BTN TNI yaitu Fasilitas Pembiayaan pemenuhan kebutuhan perumahan bagi Prajurit dan PNS TNI dengan menggunakan dana pemanfaatan TWP. Itu hanya personal, mau ambil rumah atau tidak. Kalau tidak kan bisa tinggal di asrama.",0,0,0,0,in,385898714,1745433173352415263,yansyah88,https://twitter.com/yansyah88/status/1745616986498056405,FAKTA,https://www.kompas.com/properti/read/2021/11/23/090000421/personel-tni-ad-dibekali-aplikasi-kpr-khusus-begini-cara-dapatnya,,
Fri Jan 12 01:20:58 +0000 2024,1745616826833457633,"Saat Pak Harto berkuasa Prabowo gak tersentuh. Saat Pak Harto udah turun baru mulai ada yang nyentuh. Posisinya sbg Pangkostrad diganti. Lalu kasus penculikan diusut lewat DKP, meski tidak sampai di mahmilkan. Hasilnya ia dipecat dr TNI.",0,2,1,2,in,69557596,1745614764431364140,savicali,https://twitter.com/savicali/status/1745616826833457633,HOAX,,,
Fri Jan 12 01:20:16 +0000 2024,1745616653000507694,"Kok full TNI Polri di project, ternyata bu Mentri mau kunjungan, tapi please deh info dulu kalo ada penutupan jalan, anggota pada pulangan alasan macet, wkwk mau pulangan tapi kok udah di dalam site",0,0,0,0,in,610075108,1745616653000507694,yahya_kharis,https://twitter.com/yahya_kharis/status/1745616653000507694,HOAX,,,
Fri Jan 12 01:20:15 +0000 2024,1745616647304749398,"@Puji48518883 @Catharsiusly @glock20xx @potretlawas Sulit, brainwash tni sangat kental. Apalagi zaman dulu yg pendidikannya bisa dibilang lebih keras dibanding sekarang",0,0,0,0,in,1195357776098156544,1745080744370659483,Setan666x,https://twitter.com/Setan666x/status/1745616647304749398,HOAX,,,
Fri Jan 12 01:20:00 +0000 2024,1745616586650849657,@Puspen_TNI Yakin NETRAL Prajuritnya??,0,0,0,0,in,1603718684148903938,1745611341015241007,MasBolali,https://twitter.com/MasBolali/status/1745616586650849657,HOAX,https://regional.kompas.com/read/2024/01/11/181912778/klarifikasi-fotonya-terpasang-di-apk-prabowo-gibran-dandim-sukoharjo-fitnah,,
Fri Jan 12 01:18:59 +0000 2024,1745616328847933709,"@IdiotplayerZ @syzuhri @barbieburuh Pasca pembunuhan 6 jenderal TNI itu yg sebenarnya paling kelam, karena pemerintah menarget rakyat sipil yg dianggap simpatisan PKI secara arogan (1965-1966)   https://t.co/Ab4knZEbbo",0,0,0,0,in,3277417836,1745497639058084084,tasyarmh,https://twitter.com/tasyarmh/status/1745616328847933709,FAKTA,https://www.kompas.com/stori/read/2023/10/02/161808779/pembantaian-pki-1965-hari-hari-kelam-pasca-g30s,,
Fri Jan 12 01:18:27 +0000 2024,1745616193904615652,"Sudah Tahu Ratusan Kendaraan Hasil Curian, Ini Alasan 3 Oknum TNI Masih Berani 'Bermain' https://t.co/THsCWSLx9T https://t.co/P7oCl2uiOK",0,0,0,2,in,3319260420,1745616193904615652,geloraco,https://twitter.com/geloraco/status/1745616193904615652,FAKTA,https://www.kompas.id/,,
Fri Jan 12 01:17:10 +0000 2024,1745615870830039302,"Panglima TNI melakukan audiensi dengan Menpan RB Abdullah Azwar Anas, di Kantor Kementerian PANRB, Jalan Jenderal Soedirman Jakarta Selatan, Kamis (11/1/2024).  --&gt  https://t.co/JzwckOXSjc  #tni #tniprima  #profesional  #responsif  #integratif  #modern  #adaptif https://t.co/03SGBniEFA",0,0,1,6,in,594386753,1745615870830039302,Puspen_TNI,https://twitter.com/Puspen_TNI/status/1745615870830039302,HOAX,,,
Fri Jan 12 01:17:08 +0000 2024,1745615861510177039,@tni_ad menjaga ke netral-an pun juga,0,0,0,0,in,1648351041270984706,1745615133249065055,pingak_ted47752,https://twitter.com/pingak_ted47752/status/1745615861510177039,HOAX,,,
Fri Jan 12 01:16:20 +0000 2024,1745615664105378283,@Anggita_lung Dukung TNI POLRI #KawalOtsusUntukOAP,0,0,0,0,in,1708495620376571904,1745598331068584096,BebySoSweet,https://twitter.com/BebySoSweet/status/1745615664105378283,HOAX,,,
Fri Jan 12 01:15:36 +0000 2024,1745615476921937967,TNI Koramil Rantepao Bantu Warga Melintasi Jalan Longsor https://t.co/m7lcAlmjPw,0,0,0,0,in,1371964614666166274,1745615476921937967,KristianLambe2,https://twitter.com/KristianLambe2/status/1745615476921937967,HOAX,,,
Fri Jan 12 01:14:14 +0000 2024,1745615133249065055,"Sehat itu bukan suatu kemewahan. Sehat itu murah, tetapi menjadi mahal ketika sehat telah berubah menjadi sakit.”  #TNIADMengabdiDanMembangunBersamaRakyat #tni #tniad #TNIADDihatiRakyat https://t.co/Xq24cG7ZnT""",0,2,1,13,in,4068016160,1745615133249065055,tni_ad,https://twitter.com/tni_ad/status/1745615133249065055,HOAX,,,
Fri Jan 12 01:12:43 +0000 2024,1745614751257022623,"@BBerizik @aniesbaswedan Yang dinilai kinerja menhan, bukan TNI,",0,0,0,0,in,1442083200507936772,1745582466113699944,Ngadinopanser,https://twitter.com/Ngadinopanser/status/1745614751257022623,FAKTA,https://www.detik.com/jateng/berita/d-7129765/anies-nilai-kinerja-menhan-prabowo-11-dari-100-fadli-zon-lecehkan-tni,,
Fri Jan 12 01:11:07 +0000 2024,1745614350772322355,"@wdtu @islah_bahrawi Capres nya terbukti secara Sah Pelanggar Pidana Militer! Pelanggar Sapta Marga, Sumpah Prajurit, &amp  8 Wajib TNI... dipecat dr kesatuan!!! 😱 #GAMA untuk Kepentingan Bangsa 🤟🤟🤟",0,0,0,0,in,1963773133,1745288656573825499,DaniEl_Lasombo,https://twitter.com/DaniEl_Lasombo/status/1745614350772322355,FAKTA,https://nasional.kompas.com/read/2024/01/08/13071131/anies-ungkap-alasannya-berikan-nilai-11-dari-100-untuk-kinerja-prabowo?page=all,,
Fri Jan 12 01:10:55 +0000 2024,1745614298381230394,"Panglima TNI ucapkan terimakasih atas aksi responsif Korem 161/Wira Sakti membantu warga terdampak erupsi Gunung Lewotobi Laki-Laki di Flores Timur, Nusa Tenggara Timur.  #tni #tniprima #profesional #responsif #integratif #modern #adaptif https://t.co/A1L9CTLDhp",0,0,3,5,in,594386753,1745614298381230394,Puspen_TNI,https://twitter.com/Puspen_TNI/status/1745614298381230394,HOAX,,,
Fri Jan 12 01:09:09 +0000 2024,1745613852891619347,@Puspen_TNI Semoga bener bisa netral,0,0,0,0,in,238476548,1745611341015241007,riksayuda,https://twitter.com/riksayuda/status/1745613852891619347,FAKTA,https://nasional.kompas.com/read/2024/03/08/11420931/puspom-tni-klaim-tidak-ada-prajurit-yang-langgar-netralitas-selama-pemilu?_ga=2.257180491.1184489851.1710862914-789298195.1710419015,,
Fri Jan 12 01:07:54 +0000 2024,1745613538625015974,"mana yang katanya TNI netral, ini jelas udah terang-terangan ckckck https://t.co/wYKkOaLFJf",0,0,0,0,in,1519555505944813569,1745613538625015974,AhmadMoras,https://twitter.com/AhmadMoras/status/1745613538625015974,HOAX,,,
Fri Jan 12 01:06:49 +0000 2024,1745613269061251322,@Akomeng6 Dukung TNI POLRI #KawalOtsusUntukOAP,0,0,0,0,in,1708495620376571904,1745582430692819126,BebySoSweet,https://twitter.com/BebySoSweet/status/1745613269061251322,HOAX,,,
Fri Jan 12 01:04:55 +0000 2024,1745612787064475664,"@zy_zy_its_me Kalah debat, lanjut adu domba antar anggota/keluarga TNI !😏",0,0,0,0,in,853640569825804288,1745330031747055940,HardjonoF,https://twitter.com/HardjonoF/status/1745612787064475664,HOAX,,,
Fri Jan 12 01:04:35 +0000 2024,1745612703606112408,"@Puspen_TNI Tul. Jangan ada ujaran kebencian spt ndasmu, goblok, dst.",0,0,0,0,in,77852091,1745611341015241007,aidinku,https://twitter.com/aidinku/status/1745612703606112408,HOAX,,,
Fri Jan 12 01:02:09 +0000 2024,1745612094186405981,"Nah yg kayak gini kudunya dihamtemi sama TNI dan Polisi anti teror, klo kurang, ajak warga buat ngantemi pemuda2 tidak berguna nan sadis ini.",0,0,0,0,in,277012523,1745612094186405981,fahmiidr10,https://twitter.com/fahmiidr10/status/1745612094186405981,FAKTA,https://www.detik.com/,,
Fri Jan 12 01:01:48 +0000 2024,1745612004885467411,Bravo TNI POLRI #KawalOtsusUntukOAP,0,0,0,0,in,1708495620376571904,1745612004885467411,BebySoSweet,https://twitter.com/BebySoSweet/status/1745612004885467411,FAKTA,https://nasional.kompas.com/,,
Fri Jan 12 01:00:56 +0000 2024,1745611788601942098,@geloraco Kalo tanah negara brarti bisa buat perumahan TNI ? Skrg makin paham dari prkataan pak anies,0,0,0,0,in,1730239808738361345,1745426492937670685,rizamuhama62571,https://twitter.com/rizamuhama62571/status/1745611788601942098,HOAX,,,
Fri Jan 12 00:59:26 +0000 2024,1745611409801806086,Pemilu Damai Tanpa Ujaran Kebencian dan Hoax  #tni #panglimatni #tniprima #profesional #responsif #integratif #modern #adaptif #pemiludamai #stophoax #puspentni https://t.co/O7BqZh4Sw8,0,0,0,0,in,1357152218961432579,1745611409801806086,GebangKoramil,https://twitter.com/GebangKoramil/status/1745611409801806086,FAKTA,https://www.cnnindonesia.com/,,
Fri Jan 12 00:59:10 +0000 2024,1745611341015241007,Pemilu Damai Tanpa Ujaran Kebencian dan Hoax    #tni  #panglimatni  #tniprima  #profesional  #responsif  #integratif  #modern  #adaptif  #pemiludamai  #stophoax  #puspentni https://t.co/rfc3y0IKXI,0,3,7,12,in,594386753,1745611341015241007,Puspen_TNI,https://twitter.com/Puspen_TNI/status/1745611341015241007,FAKTA,https://www.cnnindonesia.com/,,
Fri Jan 12 00:58:11 +0000 2024,1745611095426093167,@Penjelajah_1 @yyyyooooyypo @KompasTV Ironi tsb sbg pembukaan ke kritik substansinya yaitu realitas ketersediaan rumdis TNI hingga kini,0,0,0,0,in,990658484193513473,1745392904980533418,nisma_mokhtar,https://twitter.com/nisma_mokhtar/status/1745611095426093167,HOAX,,,
Fri Jan 12 00:57:59 +0000 2024,1745611042397577306,Mantapkan Kemanunggalan TNI dan Rakyat   #tni #tniprima #profesional #responsif #integratif #modern #adaptif #puspentni https://t.co/y1EkoYDw3V,0,0,0,0,in,1357152218961432579,1745611042397577306,GebangKoramil,https://twitter.com/GebangKoramil/status/1745611042397577306,FAKTA,https://nasional.kompas.com/read/2022/10/05/09574611/jokowi-pelihara-kemanunggalan-tni-dan-rakyat,,
Fri Jan 12 00:57:54 +0000 2024,1745611024026501584,"SETUJU  ayo TNI, masa kalah ada POLRI yang udah punya duluan? https://t.co/RDSN2Zw9LZ",1,1,0,31,in,1569331646012473344,1745611024026501584,MilitaryObs_ID,https://twitter.com/MilitaryObs_ID/status/1745611024026501584,HOAX,,,
Fri Jan 12 00:56:29 +0000 2024,1745610666361360445,"@ubinsteve @Penjelajah_1 @yyyyooooyypo @KompasTV Ttg tanah yg sudah diserahkan ke negara dan ada upaya yg dilakukan sbg Menhan utk rumdis TNI, nah mengapa tidak diungkapkan saat di debat? Apa krn faktor usia maka prabowo sudah tidak sanggup lagi berpikir cepat atau memang yg bekerja selama ini hanya jajaran di bawahnya?",0,0,0,0,in,990658484193513473,1745392904980533418,nisma_mokhtar,https://twitter.com/nisma_mokhtar/status/1745610666361360445,HOAX,https://www.detik.com/properti/berita/d-7132789/penjelasan-lahan-hgu-yang-disebut-prabowo-sudah-dikembalikan-ke-negara,,
Fri Jan 12 00:56:25 +0000 2024,1745610651710669074,"Koramil 05/Bantargebang Kodim 0507/Bekasi bersama tiga pilar melaksanakan karya bakti TNI membersihkan taman, Folder air mini dan Trotoar jalan dalam rangka mengantisipasi banjir, bertempat di Jln. Tuwoti Rt 001 Rw 04 Kelurahan Bantargebang, Kecamatan Bantargebang, Kota Bekasi. https://t.co/ShDhflhixx",0,0,0,0,in,1239382935213494272,1745610651710669074,KodamJayakarta,https://twitter.com/KodamJayakarta/status/1745610651710669074,HOAX,,,
Fri Jan 12 00:56:12 +0000 2024,1745610597360963653,"@ArekJackondo2 @RicKY_KCh Sumpah TNI diabaikan, tanggung jawab yang lebih kecil aja diabaikan, apalagi yang lebih besar. Berkoar-koar masalah pengkhianat lagi, gak malu ya.",0,0,0,0,in,974111083324583937,1744893977424503207,RaisMursal,https://twitter.com/RaisMursal/status/1745610597360963653,FAKTA,https://nasional.kompas.com/read/2018/10/11/17063251/tim-jokowi-sebut-prabowo-yang-mengkhianati-sumpah-prajurit,,
Fri Jan 12 00:55:53 +0000 2024,1745610515689410997,"Personel TNI dari Kodim 1426/Takalar, Personel Polres Takalar dan Instansi Terkait serta masyarakat laksanakan kegiatan kerja bakti membersihkan Pasar dan selokan air di Pasar Pattallassang Kecamatan Pattallassang Kabupaten Takalar. Kamis, 11/1/2024. https://t.co/hXi7D2PLtW",0,0,0,2,in,1027033354464518144,1745610515689410997,takalar_kodim,https://twitter.com/takalar_kodim/status/1745610515689410997,HOAX,,,
Fri Jan 12 00:54:54 +0000 2024,1745610268019925444,"Capres paling peduli TNI dan Polisi, #GanjarPranowo, kuliah anak bebas biaya.  #GanjarMahfudSatset #GanjarMahfud2024 #GanjarMahfudPilihanRakyat  #GanjarMahfud2024 Ganjar-Mahfud Menang Remaja Bahrain #Ancika1995 Ganjar Hapuskan Hutang  Prabowo Anies baliho #jumatberkah https://t.co/33UPTkfpzu",0,0,0,0,in,1701512721618141184,1745610268019925444,Proganjarsumbar,https://twitter.com/Proganjarsumbar/status/1745610268019925444,FAKTA,https://www.liputan6.com/,,
Fri Jan 12 00:53:48 +0000 2024,1745609989971202517,"Capres paling peduli TNI dan Polisi, #GanjarPranowo, kuliah anak bebas biaya.  #GanjarMahfudSatset #GanjarMahfud2024 #GanjarMahfudPilihanRakyat  #GanjarMahfud2024 Ganjar-Mahfud Menang Remaja Bahrain #Ancika1995 Ganjar Hapuskan Hutang  Prabowo Anies baliho #jumatberkah https://t.co/L6fwQ4IJF0",0,0,0,0,in,1649239582255337472,1745609989971202517,Aelya1870183265,https://twitter.com/Aelya1870183265/status/1745609989971202517,FAKTA,https://www.liputan6.com/,,
